[239094],258248
[17],210
[895762],393813
[21266585],17363671
[117879],85618
[30522560],28150437
[3841370],3932302
[2035544],1935005
[14387479],12761011
[14923589],10031889
[5953435],2697169
[11390614],9847312
[158772],106824
[3507645],2945450
[38176347],35390077
[4951103],5291581
[75108],74146
[24739617],22791697
[1206593],459573
[1050],5674
[626880],2088756
[2957230],3246200
[435],12632
[47170],72446
[5649880],7813854
[11],14
[37440],27192
[14504],17561
[1552354],1543595
[655648],278473
[1555717],1345620
[282],1143
[62497668],8770496
[6896221],3985017
[58862],77964
[942670],1056939
[747150],740622
[32563],29660
[13],1
[16669525],12500073
[643552],413446
[5622987],3041298
[10771786],2599585
[96683],1520208
[63009882],133915414
[2334852],2218831
[1798818],1267919
[5448328],3476378
[59],429
[14912],13130
[70042],69236
[1917757],2575581
[10663],4694
[3279966],3433275
[58311122],146979016
[113263],116706
[137949],269383
[19469161],4361932
[3430223],3376865
[720970],795055
[12410],22432
[22070360],11957367
[131478],129336
[1506885],479803
[289687],258870
[454524],488154
[132225],101317
[9118],33759
[435966],313480
[30181425],27712580
[2527812],1674159
[1381355],1420415
[34555255],19778058
[25489],21316
[3634582],3674270
[631371],409629
[56345],32576
[83939],69434
[496074],420042
[460],773
[33],778
[1249],429
[282],314
[43041609],58986126
[25613341],12670688
[811093],1303666
[6202],10318
[67754],49936
[605837],450441
[798],155
[5402554],3411365
[2689904],1357579
[2368108],2771514
[399303],336309
[11114868],9949305
[881917],610917
[439584],369694
[377318],442387
[51394],32529
[635768],288926
[5881237],4494302
[392889],442278
[7470935],9057189
[79453],87344
[741798],659386
[34833],21499
[21319523],19953519
[16846],16640
[1260808],378799
[191245],81160
[45386824],35495160
[244936],458296
[1440651],680091
[574202],433169
[188],982
[111856],131640
[302054],378876
[4408],1602
[4862],8594
[342712],194499
[10754638],3347285
[4020],6128
[31015441],17454365
[27499761],26663241
[2964080],917195
[11060015],6771894
[202158],322839
[1770],1930
[15874444],23998365
[15415],20356
[3697],3928
[2027795],8155239
[980688],757992
[286755],255300
[66],35
[2274118],3402734
[10334077],3199424
[161826],148117
[280],1650
[2988259],4568446
[68],93
[447337],499840
[2639376],2388210
[71320782],163571133
[250797],390941
[49],132
[940538],1082138
[456599],517333
[32],397
[14],5
[52571027],83791280
[1420021],1660869
[567045],1076953
[101],297
[27],1
[1441391],1748180
[22],87
[46],12
[1523584],1237707
[586682],328221
[6],2
[963967],1765741
[2669983],2504778
[8345747],10453544
[43],17
[1301596],857942
[2219493],2726265
[5903740],7324555
[4514],9842
[878727],1248879
[21215898],17601365
[5917092],11160062
[154],38
[417468],582731
[21730298],41903582
[689283],1069051
[1504],777
[2151923],2137953
[4],5
[5934721],6701798
[3135962],2422668
[3103],2785
[28],152
[216],313
[5231375],25498396
[393534],458418
[2476631],2252536
[605829],665228
[94033],93082
[30529274],27217405
[3618731],4891061
[69087],97842
[1227322],1426839
[9232244],5093894
[6785363],6989602
[427449],554134
[1414393],1108456
[7],1
[24],26
[63591662],184062220
[33978],23119
[172161],169569
[2570795],1721700
[16],44
[1351474],1057866
[29082221],60055286
[5425],5042
[33],15
[32161739],28808107
[3518756],4715345
[533908],361427
[85],2340
[16462575],8269208
[689473],729031
[1091965],1696420
[446503],499598
[30174572],31241811
[2063023],2418890
[861155],822645
[1116],1163
[18944255],22788070
[25],23
[22527721],15356047
[70751186],117331447
[8908264],9233840
[706630],383352
[373374],408662
[4560552],1747317
[11523086],9536222
[6565443],6539903
[21785],83685
[1699115],1581674
[362379],364715
[11959328],8246266
[7927881],6569607
[771141],798359
[241],174
[91],42
[784148],1081773
[45014],22338
[5761315],6384033
[2725520],3529832
[1931627],2148400
[1758415],1149553
[148550],116285
[4482537],4209924
[544771],322988
[161835],135565
[372761],1012740
[284880],295368
[23204002],10808855
[356496],386906
[33462531],18038074
[6990],2438
[44],636
[27359362],25009887
[5152],21203
[1309685],1262230
[1390393],1314151
[4955420],3557392
[28630170],38668961
[2818273],2230863
[1967791],1886579
[4333],1815
[8757437],3224306
[153936],313244
[21802],13961
[5],53
[8893151],20289593
[1341925],1602477
[135],5
[20807721],10699647
[236],198
[3581453],3269126
[9382532],8958418
[2015881],2155279
[6976713],5282211
[24287747],28667223
[5463078],4178571
[2317],3377
[3920],84
[20],25
[379],809
[36],4
[58],4
[25],12
[86829],122281
[450595],555594
[2143993],6734607
[3345477],2388929
[44],216
[16898],27931
[330525],271772
[138957],111888
[4238325],1985670
[3540646],3182031
[45],1
[229],9
[531027],422368
[709205],542199
[15550661],12670688
[27],13
[1499454],1506232
[10673],10423
[142339],208438
[361797],184692
[10189],143
[98483],92962
[4515134],4411556
[17314864],8862210
[2595],134
[743620],829552
[141120],133042
[175],96
[339971],236526
[13543039],11952549
[6464467],29054459
[302906],340690
[894821],923627
[378497],260933
[1866707],1601485
[25198486],21334377
[2802181],2716578
[711213],964327
[100],480
[607822],673287
[23159],18944
[78],115
[4716712],17895478
[2414060],2573351
[258088],242392
[948688],834635
[7968186],4213440
[744289],656031
[449808],425568
[317],292
[209],132
[9833445],10352430
[41],2796
[6],1
[79],81
[213182],245664
[1086508],1072779
[384382],433035
[343834],391392
[7791726],4800657
[3760595],4008495
[75030],49435
[2301463],2680860
[1242],279
[3359775],2319573
[1025918],1299763
[2408295],2339935
[291021],156255
[5],2
[12032067],16464942
[794010],923233
[1168278],594081
[100],51
[2843628],4574556
[494155],761277
[4545346],5915090
[28643245],45587737
[7292427],10878594
[920848],967618
[219342],296936
[3911657],3444704
[18603],7491
[1812933],1498400
[1844],12314
[414669],297845
[536359],456138
[110788],84006
[148],2642
[45],13
[192],90
[167290],192924
[3616989],3304968
[21603115],20142265
[3889923],3675368
[17],25
[3135],2898
[19],4
[4103128],5352803
[10826729],8520915
[1460754],339001
[7819801],2550029
[31166],4084
[1330970],1227117
[1522236],1140343
[21398],36030
[35739],77481
[2565711],1456783
[39118],10853
[5582],2899
[3193334],1160899
[1813446],1458646
[3396724],3170677
[287],1132
[23],17
[366251],340395
[112353],106471
[32989075],59579044
[45639],155963
[2716924],2418768
[2952],3187
[261737],532440
[1938089],761583
[4880],23242
[464],1325
[5182227],4931518
[69933242],115517611
[43],605
[5228826],3263146
[6734486],7527985
[5],5
[336140],369034
[11794],20287
[89],98
[1522626],3660576
[15602648],17867643
[276],320
[1250792],1521034
[569439],366295
[2181998],2003466
[42774741],24518851
[45],234
[333157],778693
[1220206],1073035
[12314],81787
[516022],444022
[20505171],22445083
[59158],66343
[7338526],3359213
[15],255
[3393902],16882175
[738583],804870
[183676],155441
[4647146],4371002
[234310],372972
[699347],439394
[63852],58053
[18090143],20826748
[241],8
[922499],626819
[27],1
[6202],906
[150],8
[220325],283587
[92811],123482
[12349],3023
[15689877],39777797
[1763813],916636
[2050],2638
[248],394
[6311762],2208353
[56744],42832
[240135],281680
[2320637],3493257
[857773],670880
[1259],415
[570683],1055677
[200804],129488
[30660229],31639911
[8018757],14222263
[3038225],3239581
[45],2317
[3210103],4124456
[13008673],33143860
[58916658],80033153
[514102],443216
[3936056],4010840
[15364469],12670688
[175496],157938
[703539],1149705
[37],63
[201963],198988
[395999],212581
[71],32
[566],569
[1198592],1458768
[5805688],5213690
[51480],31596
[381751],544781
[2445],6419
[9703630],25273270
[26],89
[61477657],123115091
[50583751],91517608
[1147424],1419319
[9472507],9303390
[1051119],828150
[20658532],40898313
[1922690],1117278
[914934],468652
[3389483],3671810
[36629],50895
[6432487],3912984
[29],86
[821396],609507
[15973],8633
[3452063],3334069
[4],1
[691997],836373
[172542],192360
[10163],45459
[3399245],3275278
[48677],88164
[40475080],22583968
[595007],481721
[206],187
[76598],77236
[926478],467218
[321701],329612
[3581444],3158185
[273],40
[17117212],13927603
[19616],4047
[26128708],40379503
[6],3
[3846191],3727531
[451],6
[9206681],7435244
[87660739],149446180
[74551],69284
[70797],59798
[340],402
[2230408],2181881
[26],87
[7725805],7179208
[3452166],4482794
[4501449],4602162
[3338],3103
[35898819],46896467
[5945],6903
[200606],268638
[10037663],8384062
[620310],446318
[3159191],1848109
[504554],240239
[17],2
[4663935],6393233
[56],30
[5607351],6691426
[123],40
[15642],19336
[58],595
[4023785],5586426
[27275305],12670688
[7937540],7025688
[52],7
[964],1345
[43019046],23196348
[10821285],8545506
[24],38
[5123754],5308962
[67342629],134393762
[16925077],16876853
[57157],29482
[82586],166786
[1129358],863103
[141],2548
[6808888],7180209
[33975],9377
[11606536],8314177
[14876271],8059730
[2803578],5156773
[25964],23577
[100664],552418
[13077],28274
[70],363
[16453926],14850038
[3449844],3270867
[90552],93650
[6009054],6383804
[59],1
[4250093],4042699
[46984],32274
[10003719],9716746
[79240],52912
[569167],492940
[1268062],609744
[3757605],3819517
[15315570],14420089
[55367],64958
[3568],540
[51],1266
[28],44
[138703],124695
[2278015],2044854
[3506227],2638849
[820],1056
[4286648],4616943
[1918],166
[240473],181521
[11726647],10643834
[475380],251911
[24589763],13746153
[12],2
[5084562],3726917
[3313924],3272745
[96],187
[1373327],1378859
[1523953],1197515
[49323249],79644466
[4710],5479
[33596680],46329281
[12],2
[15724],62186
[4209413],10519795
[79],7
[170],2506
[16462575],5070118
[154],375
[3941],5133
[2430594],2396567
[18152972],20981887
[44],141
[11428],9531
[57728],79176
[28360],19046
[405290],322949
[9299137],11265853
[321],384
[8993936],10246670
[11871732],10011427
[798582],808000
[16243259],12670688
[15179694],27429387
[4566444],5367917
[5330536],3402996
[72824],36756
[122],22152
[505732],402292
[21],4
[5570],4169
[45],115
[17121100],50644483
[21678],30771
[531775],476184
[33560828],33664126
[195],62
[1663],5651
[13122],7116
[10193630],4049306
[1341134],1193785
[848956],721572
[2735224],4948090
[153304],166878
[15673003],12670688
[839551],709905
[56828188],138166212
[4712704],6715099
[18984842],20981310
[57268],98520
[111095],82399
[57264379],63529435
[38],18
[2116583],1981036
[8345409],20771733
[12932],16123
[143],191
[10500],4716
[73053672],176044442
[16362099],12670688
[694770],741143
[2420],16776
[43871],22803
[613158],344179
[1598425],1274246
[78],36
[906],6600
[14881],390
[100],1682
[1983376],1852043
[1274946],1041462
[505],18
[44220],32289
[3767071],3184187
[255684],192085
[22494693],20767328
[29],144
[20],157
[4661202],4261487
[656],1437
[2173164],853608
[24610],129503
[11220],29870
[7093252],8162330
[93706042],167151752
[292718],377014
[595186],555659
[241831],153226
[889160],1361162
[10],21
[5180465],2796598
[36706801],36961456
[115220323],395263595
[60159749],219676642
[1624389],706849
[665244],852327
[12372775],9910492
[686351],510268
[19860],35514
[45],888
[3423],4777
[183],18
[443629],297338
[393232],552987
[1784770],1550870
[17],561
[72245],85688
[1802299],1695505
[21004636],16806250
[15518670],7450821
[401927],183913
[3962403],2986350
[17393],5529
[20069],3528
[39065305],43164476
[23],85
[38921536],76368893
[895987],829617
[3],3
[2428333],4162962
[1550191],1553473
[636304],630381
[5996742],4447994
[29],7
[4542304],25441217
[42],335
[1272317],334563
[808733],807143
[7229226],31345176
[746393],650095
[580801],483010
[376695],325777
[152],132
[1205],3556
[797957],805907
[5089909],1644292
[28037],41308
[31950],18769
[222],212
[641575],733922
[945470],1505791
[2576238],1794865
[475845],377435
[153280],170883
[129],701
[23214930],21901236
[2556332],10739246
[459744],347628
[2932629],2164274
[7381],10287
[13395003],7895619
[281],170
[669460],651952
[103312],68744
[16783],103034
[45],1743
[697543],1378845
[23808],10844
[193079],208074
[385292],994340
[12995],6174
[38593],13749
[180510],268358
[79408],19181
[1676844],1958166
[5270997],4495383
[1081],907
[12221377],3158642
[569229],1303432
[2666005],2487826
[790752],887547
[70765993],93002803
[897669],919729
[1549673],2026329
[6896712],3968204
[884578],905357
[3856398],3798161
[2217135],2552971
[235227],221676
[219494],239676
[6773],68918
[84408],47793
[47908],42210
[393892],647995
[6920451],9806177
[224004],307201
[130890],94506
[56862522],145296313
[59422975],34441731
[14],5
[3820631],5526243
[37562],18478
[11130],60929
[125765],72210
[55157],59157
[2644371],2606582
[497402],631886
[2584153],914503
[301041],736758
[2503266],1748301
[1268650],1220160
[43880],42284
[1522],204
[64343],33450
[913428],908692
[6790262],4977560
[173826],238930
[1113000],842033
[5881],8986
[47771],62712
[18492156],15144871
[3350943],3142388
[4608339],4526792
[16378779],12670688
[8383699],8633795
[84507],56697
[12057],9780
[111330],93958
[58],10
[399979],1087653
[322],300
[394],361
[2554196],2423907
[228155],122018
[12039],7652
[5],1
[832119],745531
[143660],68910
[40],41
[63],15
[4929950],5275192
[279143],178657
[21864],15919
[26464],13472
[7571907],2582792
[1981783],4914158
[32047263],46736963
[67666],87944
[267],413
[32],150
[2782169],4189400
[2515029],1525015
[1599720],1274246
[2204],13951
[863774],1019997
[1300185],1793656
[1627],2361
[171028],113106
[47734173],44853506
[52670],30067
[49],108
[12873640],35431607
[3352154],2930362
[74],74
[467500],520584
[4615731],1649812
[150],718
[137198],106159
[10749],1302
[3858095],1098747
[84329964],235571720
[236545],390589
[4897874],5660012
[102],2
[25545732],22039208
[6270331],3858632
[2693377],2592293
[3501436],3167448
[12846927],27172099
[20574063],20500552
[32],18
[56],7
[5273548],3279323
[1523709],442855
[723109],742566
[4765],15511
[3014377],4117203
[4437],5919
[89],17
[1591540],1263686
[4281702],2186458
[700616],609749
[67802],101096
[456],939
[60],15
[32019383],16911067
[592247],723318
[7593102],5680273
[4554607],3434613
[64],4
[19853],8651
[3223700],3379892
[33],4
[3477],3058
[95392589],204832488
[1183043],676155
[88639],77744
[34],43
[87812],69165
[2438213],2304759
[424565],493795
[3245468],4827450
[9666942],8001443
[1361257],2339360
[136451],132801
[73195041],113196558
[4562494],1274246
[1826896],1085696
[110],23
[1750374],2130031
[61],89
[70535],70131
[4364568],3937234
[2330342],3445963
[10926],3026
[820385],810422
[759],799
[24846979],93925258
[5663816],11395781
[71359],55020
[12045222],14320684
[3756980],3821525
[151],91
[3547004],3198884
[15583],21511
[84735410],141992727
[2362408],2294388
[18360902],19521327
[1979585],2106306
[12919810],36024322
[150686],305116
[29787],39237
[2142014],1967792
[42946477],41885384
[177],99
[4082301],2544662
[6405],12612
[3815873],2841425
[3603926],7521848
[64552],163578
[705919],689964
[19],3
[2058791],2478341
[38100],57583
[32],467
[383786],569220
[878899],431436
[34686195],62775861
[35396952],30530824
[14136],8345
[3963],11661
[248462],195961
[2229504],9639324
[176642],141856
[136],2766
[2565915],2101276
[6299624],7299978
[35257460],155226314
[2569423],1411230
[7385013],5996434
[31482],27462
[420645],366454
[18521994],18886765
[14235],7686
[26],16
[1101691],1292885
[253281],185594
[1299431],1086937
[134125],238004
[82819],58914
[6548144],7029930
[4427713],2891180
[1015],8501
[21167672],18100361
[10187402],9713013
[30],109
[34072657],15415789
[7578],2912
[1203164],1568877
[43],1
[13411848],7444655
[15095444],12377195
[20],65
[2514040],2350055
[455113],372780
[4084],3139
[2500393],8579141
[4366416],4109355
[46],23
[4529],2550
[14],151
[107],1602
[5661675],5905071
[1846379],1208402
[15074191],8189474
[302163],192317
[1623160],992990
[427684],792875
[546609],500278
[237],43
[40155554],55062877
[6415615],2391817
[491039],610248
[624534],480296
[3328860],2353413
[31511],43026
[4816],3415
[78817],59020
[12598714],16935160
[23812],19752
[1598902],1274246
[245605],182326
[23189495],21465639
[420771],869551
[17702],16045
[12],3
[18725288],9745109
[222],46
[8594017],7450433
[190321],225937
[1615894],1366388
[327136],259120
[648355],719854
[28985],34299
[2418],1152
[1487547],2861593
[43],15
[4725519],7508267
[1548],21120
[32390],106330
[318069],490511
[45],54
[1944947],2272954
[1610016],1274246
[117286],86536
[1340144],1060799
[1147],262
[7838055],4706589
[25912],34890
[5526896],3624263
[9255765],9297425
[2131131],2550704
[78],1035
[16693187],22069968
[3039172],2955329
[857472],1010816
[1726218],998259
[986],1449
[24152574],12073610
[1268185],1257642
[30012558],19897165
[972508],2061385
[31243509],48113797
[25154],29669
[3373638],2540888
[23936845],21537017
[165161],253317
[1128363],590310
[25737312],28607950
[8838],11059
[5669348],6337107
[1753],2077
[3786101],3817896
[35843],43084
[17339],9640
[63282],55929
[1500429],1231412
[5326804],6470556
[71792],74401
[6917087],5557176
[32479810],171670240
[6926],926
[10474032],3405656
[6800005],14061790
[1275818],1009925
[238815],719681
[3744097],3520403
[608880],487741
[1723511],1816415
[1532506],627161
[41955080],57369295
[435068],440531
[5815948],2188849
[3227021],1177602
[534508],481054
[406152],714775
[64],319
[11227],11168
[32662909],28388630
[367045],237089
[194551],299040
[1711552],1087677
[1486167],1924468
[42685679],95822163
[26423942],37460636
[14591],20944
[9474039],9348982
[364580],220101
[2899],307
[2409],933
[7686133],9255825
[11419837],10309363
[179329],233335
[43],118
[3441122],1286004
[5473930],5787495
[745581],1250614
[31],1
[31809734],24598707
[79],126
[104],2
[834701],774118
[121],301
[95],81
[340934],433669
[7363514],9123452
[3720210],4509020
[360356],243432
[3910090],3029927
[547593],742689
[845738],827091
[19043984],13947885
[39030392],77105179
[9],11
[1630258],1179391
[247478],264782
[10],3
[1600711],1274246
[21],183
[106607],267031
[26799447],27741299
[80064],54952
[2211],3351
[41976835],125771922
[645],623
[6267998],6279017
[532583],331197
[41],180
[31],1776
[16],1
[16416],9742
[50],124
[40022426],7357451
[132516],164911
[388],21300
[1304771],1659268
[19496],10178
[254991],242913
[11],6
[105342],174603
[39],6
[18615981],15369877
[24895771],35943689
[98005],49062
[4790155],2269807
[2075030],2420446
[1530476],1808399
[1761175],1835008
[2121236],2429483
[930645],611930
[24],2
[459313],324600
[255087],313416
[1529922],1342773
[18134635],9396653
[55365],37381
[11805],53067
[1318732],2145822
[7873642],3495114
[517553],318775
[1650408],2157905
[4083],24600
[10708],8164
[1401415],2196840
[18],154
[110618],461797
[2196136],2677141
[519660],601607
[1305312],1287033
[2649819],2636554
[66],42
[23538],16060
[4818670],12679125
[6531535],6180931
[443],29
[3783711],3478012
[105800],135535
[45],20
[180006],108652
[35217],6793
[988],1433
[21006235],16819208
[24334],10106
[106748],145747
[8282905],8212042
[134],645
[1923054],1129120
[94],144
[4636538],3085879
[48040435],162858642
[27698519],23612720
[79],1655
[18324611],15313530
[11680337],15388371
[19953519],5900815
[2602896],731955
[5284262],4798120
[45],1
[42956486],63667267
[57],39
[2263495],7320605
[1197912],1011354
[148447],280306
[181053],143567
[38439472],48851757
[2211],3761
[361],1465
[33],54
[29513394],161050504
[186],6
[6339394],11954185
[137978],680363
[871847],565980
[200861],268050
[53711641],57791271
[32109],16385
[1586],3844
[3445289],4544210
[54826655],31720191
[17360028],18417760
[17],56
[2359297],1190546
[177],37
[1526926],1194168
[1758568],1647983
[899617],1117600
[70582],33229
[493726],705019
[1343667],919315
[14926],10434
[366545],289461
[15274943],16236638
[7493],145
[1725],401
[2688817],3312722
[2],1
[44858],36929
[829230],723936
[92],68
[12491633],11245281
[92],399
[185],174
[29305549],25974548
[28],305
[149],292
[97587],43123
[2852582],1977695
[28399],10598
[23399],32372
[16998263],12673062
[24902817],22538621
[1284387],1123900
[3294533],7755803
[5110308],7112129
[27],17
[1155],10304
[1561994],801923
[4894009],14429465
[145661],73774
[251887],176075
[926522],347710
[4963103],15126246
[868],481
[11047214],23909157
[34442],38647
[457996],413666
[44],34
[3714058],3567050
[4033273],3215505
[1087797],974018
[119758],54660
[43],116
[877856],738091
[15498719],14524145
[3980057],2903811
[32],18
[62331],59971
[10445403],9280336
[2808515],923828
[32909],17526
[1725],2022
[1145273],794571
[10893551],9976778
[310130],187995
[15708692],17449229
[32326398],17200279
[3216112],3101431
[44],133
[18053057],41826111
[68663],40004
[1551965],1345374
[2059917],2526978
[13662917],11513909
[9892383],9451286
[219867],266453
[101304],102338
[169122],266374
[362],178
[708477],700468
[2146177],572824
[26],9
[62491872],134455885
[97],224
[10964474],9901870
[4409],1425
[24313],17752
[2220758],2171877
[182771],604100
[18702148],21542832
[96],48
[4149179],2813791
[441],1703
[14406],20918
[45],147
[1212664],5126154
[15552677],12670688
[20122],102445
[1127417],269247
[59],1
[652018],683373
[305063],514397
[23267],22925
[10561983],12494618
[37503839],20373717
[2690816],1870752
[868417],887235
[716860],659015
[3139383],3049296
[280],73
[1763],895
[28],3
[49305],138019
[84660],34596
[191],15
[137634],100520
[5612647],3515245
[1553032],1244469
[96538],42138
[1973658],1905665
[1703330],1440214
[660402],496765
[1497],410
[1037650],773084
[25743096],28557654
[10182945],9734625
[1486283],1224837
[67259],36660
[3906465],8349426
[1590265],1274246
[3323552],3304867
[118],290
[558726],601626
[28997],16006
[26633189],27583753
[887323],903904
[4],7
[2587704],3679514
[225177],154778
[1317143],1132106
[233028],131759
[47],138
[64],1699
[25858993],100094515
[359],1894
[600],449
[65747],39838
[22096092],21238025
[50],26
[37],45
[205102],162031
[256047],129120
[331973],348321
[23874400],27825240
[8140168],4300983
[1313818],1163985
[617000],751467
[53],48
[5474607],8101208
[33776957],35182975
[749],723
[44],602
[24458869],20938567
[18602108],61133040
[2934899],1429100
[94853],63771
[1029],262
[30175002],28421208
[116262],91330
[14911068],8370000
[211081],202236
[3420669],11906789
[84674],127199
[182485],205803
[7715],225
[1454949],1476939
[1219715],1281573
[1422742],1002349
[18791663],15071506
[3360219],4709454
[267172],343036
[3563401],3336038
[360184],370833
[1262809],571138
[163695],164111
[3419],4659
[316594],88856
[204622],138672
[6325578],2381180
[3090148],3002793
[25468064],12670688
[220],699
[3446056],4434889
[308313],320659
[2204],6464
[22401171],21318452
[25233624],12670688
[70914],56579
[762853],681850
[850299],662213
[3729457],3746419
[217600],175871
[108],5761
[6421270],4086471
[2913749],2595968
[501916],1190424
[33268818],31785949
[34627394],95475019
[3223110],3011766
[6075875],3744598
[655158],559185
[3237],65108
[1215136],927775
[1609027],1274246
[44],14
[25864],22146
[97127851],202541827
[95],30
[18991],13007
[20533569],32712991
[25],200
[89440623],133973517
[1097369],1461684
[980278],1362404
[5007487],5453192
[28036180],30632871
[135650],48093
[42],22
[98869],71951
[203381],138617
[1253625],1052228
[161],331
[436622],400437
[67],323
[4057298],13455840
[2844782],8147427
[3767483],3538848
[38798911],8425394
[542514],503332
[345],1092
[30],465
[4916264],14806659
[2656889],2574060
[969729],754670
[77821],71025
[71495342],433559077
[26919236],15471846
[13],482
[2344],26698
[3845259],3649323
[8620],6963
[16959523],22254183
[272821],349314
[1220080],4902610
[193099],280503
[464969],344709
[16980144],10502715
[13068],2651
[592896],611169
[3407095],2660732
[979505],1073704
[6429],2511
[48442],36174
[1495208],1857471
[46],24
[4872440],2846661
[1484658],1513041
[1747989],1656965
[3074879],3502095
[3203530],1774819
[17650262],12216494
[6100117],10204622
[393731],234863
[1495],427
[1556438],1636369
[398717],392704
[3599738],3203732
[679994],1134591
[977505],1487773
[42381],29744
[77583],45945
[74968],90067
[7577],6690
[917467],953509
[601536],596677
[928719],904776
[161],168
[56481950],108264382
[6909484],5070101
[139],97
[305286],382939
[6046393],4297003
[344710],144750
[2858782],2465838
[50],78
[1680376],1260916
[49709],40530
[314],108
[16],12
[1208],1190
[22312],19109
[68803],29568
[433335],412497
[56],400
[54489],16991
[88],30
[129335],192321
[94],533
[2311709],2205835
[68],12
[14],17
[81678],62338
[8249969],9021188
[571038],154035
[84547],68379
[1345468],1776818
[2890558],2869002
[1002805],722711
[30],966
[42],231
[29],9
[3951234],3082846
[1535],10071
[1816160],1415687
[19886610],21866280
[17127],189629
[911821],506277
[7166],4492
[5440372],4702262
[994060],1152708
[1201550],1539843
[114229],28067
[392090],367622
[26064],19725
[770026],485199
[13249311],16773187
[4876],11461
[13420143],7748435
[438237],422830
[32],22
[1113643],552862
[6533],2586
[231082],143028
[28],1
[1043376],899395
[2542126],2090311
[3348016],1201791
[41],7
[14766801],15278341
[44230],129891
[1062],109
[4021475],2818668
[62548441],56467254
[23],63
[20],2
[478228],484323
[84],385
[14855803],27981306
[21],35
[100202],114331
[96328],111888
[1295200],1081567
[100264],189656
[33196233],26101850
[108228],86826
[301],726
[3192017],2010943
[21],5
[2090],731
[5129],13376
[88704],66698
[177299],224912
[52],9
[2788621],2578140
[223848],200341
[4780585],8155629
[176],1524
[29568819],25771298
[87832],83341
[4079089],14946666
[27125342],6003621
[102116],99214
[25834],9481
[1275676],1761339
[3049666],2892583
[3130],4763
[45475033],22253129
[28107406],5605381
[2076212],5116993
[964153],1028500
[14628],9406
[2224],1980
[5524932],3430125
[2482580],941151
[1724119],1577979
[223342],223427
[186393],199076
[37],13
[1277245],1553487
[37],347
[10766101],7230604
[772747],64101
[273],487
[4101113],3346065
[47],779
[7523385],23352154
[10384713],7421510
[5569987],4141386
[5411033],4210919
[408223],383861
[200123],170339
[3841571],3784432
[8628131],2362469
[1870050],1878221
[226561],232749
[10982361],10926366
[2703972],2414214
[2551022],2420350
[9443280],14360723
[903403],1273184
[1773314],3021251
[14933352],11171678
[4495555],3287802
[186],637
[584215],483966
[23718334],48830895
[176],1
[22],656
[321],609
[644746],738068
[3174248],2462042
[22559],11709
[62496],52545
[10393916],17613592
[2551],1350
[20932585],23870265
[2265859],2826499
[21903],9437
[214],54
[407836],417944
[6099696],6535964
[592438],682527
[5567147],3465448
[124],108
[49246],37055
[10529195],10215855
[61906],57833
[8127],4165
[33],8
[243343],278025
[588],24445
[34],53
[161247],141456
[26718349],21642239
[25748331],33258175
[765753],455074
[550],1748
[167],181
[703645],849974
[46499156],65653150
[20626331],17288368
[722263],568458
[500945],1376446
[381058],1005989
[27979],51399
[12],11
[411666],269233
[211],3
[42],1
[194292],239324
[303211],496758
[1184],5258
[1221164],652956
[61869964],33892929
[25397184],24534243
[89141],83514
[2274],2401
[6290283],3851735
[551521],550652
[77374],171082
[598217],740451
[244],723
